District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Occult blood,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Reducing sugar,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Urine test,315
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Bile salts,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Bile Pigments,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Urobili nogen,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Porpho bilinogen,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Acetone,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Chyle,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Semen Analysis,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Bence John's Protein,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Specific gravity,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Others,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Stool Test,401
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Occult blood,5
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Reducing sugar,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Urine test,3739
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Bile salts,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Bile Pigments,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Urobili nogen,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Porpho bilinogen,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Acetone,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Chyle,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Semen Analysis,7
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Bence John's Protein,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Specific gravity,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Others,6
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Stool Test,228
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Occult blood,3
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Reducing sugar,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Urine test,1598
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Bile salts,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Bile Pigments,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Urobili nogen,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Porpho bilinogen,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Acetone,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Chyle,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Semen Analysis,3
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Bence John's Protein,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Specific gravity,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Others,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Stool Test,863
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Occult blood,54
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Reducing sugar,791
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Urine test,7332
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Bile salts,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Bile Pigments,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Urobili nogen,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Porpho bilinogen,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Acetone,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Chyle,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Semen Analysis,5
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Bence John's Protein,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Specific gravity,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Others,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Stool Test,573
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Occult blood,9
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Reducing sugar,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Urine test,5017
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Bile salts,4
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Bile Pigments,2
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Urobili nogen,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Porpho bilinogen,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Acetone,5
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Chyle,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Semen Analysis,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Bence John's Protein,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Specific gravity,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Others,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Stool Test,5527
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Occult blood,769
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Reducing sugar,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Urine test,39629
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Bile salts,3
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Bile Pigments,3
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Urobili nogen,3
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Porpho bilinogen,39
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Acetone,505
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Chyle,2
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Semen Analysis,133
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Bence John's Protein,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Specific gravity,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Others,20670
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Stool Test,865
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Occult blood,50
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Reducing sugar,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Urine test,11476
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Bile salts,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Bile Pigments,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Urobili nogen,4
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Porpho bilinogen,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Acetone,5
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Chyle,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Semen Analysis,2
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Bence John's Protein,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Specific gravity,1
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Others,3
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Stool Test,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Occult blood,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Reducing sugar,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Urine test,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Bile salts,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Bile Pigments,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Urobili nogen,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Porpho bilinogen,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Acetone,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Chyle,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Semen Analysis,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Bence John's Protein,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Specific gravity,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Others,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Stool Test,80
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Occult blood,1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Reducing sugar,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Urine test,142
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Bile salts,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Bile Pigments,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Urobili nogen,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Porpho bilinogen,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Acetone,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Chyle,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Semen Analysis,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Bence John's Protein,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Specific gravity,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Others,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Stool Test,513
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Occult blood,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Reducing sugar,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Urine test,3082
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Bile salts,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Bile Pigments,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Urobili nogen,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Porpho bilinogen,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Acetone,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Chyle,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Semen Analysis,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Bence John's Protein,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Specific gravity,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Others,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Stool Test,2159
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Occult blood,43
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,328
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Urine test,5601
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile salts,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Acetone,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Chyle,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,9
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Specific gravity,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Others,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Stool Test,878
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Occult blood,305
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Urine test,3019
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile salts,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Acetone,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Chyle,3
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,21
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Specific gravity,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Others,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Stool Test,2510
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Occult blood,150
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Urine test,12809
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile salts,3673
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,4604
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,5636
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Acetone,5091
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Chyle,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,110
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,3854
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Specific gravity,8366
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Others,40
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Stool Test,56
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Occult blood,5
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Urine test,1915
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile salts,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Acetone,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Chyle,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,24
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Specific gravity,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Others,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Stool Test,5891
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Occult blood,509
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Reducing sugar,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Urine test,17271
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Bile salts,98
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Bile Pigments,2
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Urobili nogen,2
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Acetone,19
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Chyle,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Semen Analysis,39
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Specific gravity,0
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Others,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Stool Test,2071
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Occult blood,206
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Reducing sugar,127
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Urine test,10755
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Bile salts,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Bile Pigments,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Urobili nogen,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Acetone,133
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Chyle,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Semen Analysis,122
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Specific gravity,0
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Others,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Stool Test,427
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Occult blood,5
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Reducing sugar,1
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Urine test,5525
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Bile salts,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Bile Pigments,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Urobili nogen,8
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Acetone,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Chyle,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Semen Analysis,2
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Specific gravity,0
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Others,1
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Stool Test,345
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Occult blood,4
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Urine test,2680
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Bile salts,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Acetone,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Chyle,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,4
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Specific gravity,0
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Others,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Stool Test,170
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Occult blood,16
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Urine test,3532
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Bile salts,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Acetone,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Chyle,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,22
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Specific gravity,0
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Others,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Stool Test,251
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Occult blood,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Reducing sugar,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Urine test,1278
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Bile salts,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Bile Pigments,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Urobili nogen,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Acetone,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Chyle,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Semen Analysis,7
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Specific gravity,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Others,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Stool Test,136
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Occult blood,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Reducing sugar,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urine test,115
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile salts,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile Pigments,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urobili nogen,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acetone,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Chyle,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Semen Analysis,5
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Specific gravity,0
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Others,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Stool Test,1161
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Occult blood,57
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Reducing sugar,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urine test,1584
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile salts,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile Pigments,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urobili nogen,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acetone,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Chyle,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Semen Analysis,78
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Specific gravity,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Others,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Stool Test,355
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Occult blood,25
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Reducing sugar,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urine test,1066
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile salts,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile Pigments,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urobili nogen,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acetone,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Chyle,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Semen Analysis,44
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Specific gravity,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Others,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Stool Test,160
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Occult blood,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Reducing sugar,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urine test,277
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile salts,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile Pigments,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urobili nogen,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acetone,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Chyle,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Semen Analysis,14
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bence John's Protein,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Specific gravity,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Others,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Stool Test,154
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Occult blood,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Reducing sugar,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urine test,233
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile salts,15
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bile Pigments,15
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Urobili nogen,10
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Porpho bilinogen,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acetone,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Chyle,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Semen Analysis,3
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bence John's Protein,0
